strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
Leader_C + Risk_40~50,"leaderGrade in [C] AND scoutRiskScore between [40,50]",3,cooldown,395,1109,1504,0.91,0.01,0.25,0.9,1.47,1,44.82,-0.93,-0.24,7.52,-6.96,62.94,47.61,70.87,52.57,-100,false,leaderGrade×risk,0.66,역효과
Leader_C + Risk_40~50,"leaderGrade in [C] AND scoutRiskScore between [40,50]",5,cooldown,332,874,1206,1.64,0.14,0.55,1.5,1.75,1.03,46.57,-0.7,-0.75,9.82,-8.46,72.31,58.81,75.06,59.04,-100,false,leaderGrade×risk,1.33,역효과
Leader_C + Risk_40~50,"leaderGrade in [C] AND scoutRiskScore between [40,50]",10,cooldown,247,636,883,3.72,1.34,2.01,2.38,2.35,1.24,46.7,-0.89,-1.1,14.65,-11.16,77.83,68.24,81.76,69.18,-100,false,leaderGrade×risk,2.7,역효과
Leader_C + Risk_40~50,"leaderGrade in [C] AND scoutRiskScore between [40,50]",20,cooldown,207,451,658,5.06,4.5,4.68,0.56,2.46,1.63,48.78,-0.47,-1.42,22.93,-14.06,84.7,78.27,85.81,75.61,-100,false,leaderGrade×risk,5.24,역효과
Leader_C + Risk_40~50,"leaderGrade in [C] AND scoutRiskScore between [40,50]",60,cooldown,171,231,402,18.7,23.52,21.47,-4.82,5.42,3.57,54.98,7.22,0.62,62.41,-18.04,93.07,90.04,86.58,77.49,-100,false,leaderGrade×risk,39.14,역효과
Leader_C + Risk_51~64,"leaderGrade in [C] AND scoutRiskScore between [51,64]",1,cooldown,12,253,265,1.18,-0.61,-0.53,1.79,2.31,0.78,43.48,-1.06,-0.14,4.86,-5.04,56.52,37.15,60.47,38.34,-91.42,true,leaderGrade×risk,0,표본부족
Leader_C + Risk_51~64,"leaderGrade in [C] AND scoutRiskScore between [51,64]",3,cooldown,8,173,181,4.97,0.05,0.27,4.92,8.92,1.01,50.29,0.05,0.19,8.15,-6.87,72.83,59.54,70.52,52.6,-87.3,false,leaderGrade×risk,0.66,표본부족
Leader_C + Risk_51~64,"leaderGrade in [C] AND scoutRiskScore between [51,64]",5,cooldown,6,148,154,1.83,-0.32,-0.24,2.15,1.91,0.93,47.97,-0.29,-0.36,10.11,-8.2,79.05,65.54,74.32,62.16,-89.92,true,leaderGrade×risk,1.33,표본부족
Leader_C + Risk_51~64,"leaderGrade in [C] AND scoutRiskScore between [51,64]",10,cooldown,5,116,121,12.89,0.36,0.88,12.53,3.49,1.06,46.55,-1.54,-0.68,14.49,-11.72,83.62,75.86,83.62,74.14,-95.35,false,leaderGrade×risk,2.7,표본부족
Leader_C + Risk_51~64,"leaderGrade in [C] AND scoutRiskScore between [51,64]",20,cooldown,5,96,101,14.08,1.77,2.38,12.31,2.33,1.22,43.75,-2.24,-1.6,21.98,-15.64,84.38,80.21,84.38,81.25,-96.72,false,leaderGrade×risk,5.24,표본부족
Leader_C + Risk_51~64,"leaderGrade in [C] AND scoutRiskScore between [51,64]",60,cooldown,5,74,79,54.8,8.91,11.82,45.89,50.42,1.67,45.95,-5.28,-10.81,51.14,-22.54,94.59,93.24,90.54,90.54,-99.78,false,leaderGrade×risk,39.14,표본부족
Leader_C + Risk_65+,"leaderGrade in [C] AND scoutRiskScore between [65,100]",1,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×risk,0,표본부족
Leader_C + Risk_65+,"leaderGrade in [C] AND scoutRiskScore between [65,100]",3,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×risk,0.66,표본부족
Leader_C + Risk_65+,"leaderGrade in [C] AND scoutRiskScore between [65,100]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×risk,1.33,표본부족
Leader_C + Risk_65+,"leaderGrade in [C] AND scoutRiskScore between [65,100]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×risk,2.7,표본부족
Leader_C + Risk_65+,"leaderGrade in [C] AND scoutRiskScore between [65,100]",20,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×risk,5.24,표본부족
Leader_C + Risk_65+,"leaderGrade in [C] AND scoutRiskScore between [65,100]",60,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×risk,39.14,표본부족
Leader_D + Risk_0~24,"leaderGrade in [D] AND scoutRiskScore between [0,24]",1,cooldown,3922,767,4689,-0.01,0.02,-0.01,-0.03,0.99,1.01,51.11,0.05,0.3,4.43,-3.86,55.28,35.72,47.59,27.12,-99.89,false,leaderGrade×risk,0,유망
Leader_D + Risk_0~24,"leaderGrade in [D] AND scoutRiskScore between [0,24]",3,cooldown,2295,435,2730,0.34,0.5,0.37,-0.16,1.16,1.18,54.02,0.43,0.48,6.52,-5.75,68.05,50.57,58.62,40.92,-99.76,false,leaderGrade×risk,0.66,역효과
Leader_D + Risk_0~24,"leaderGrade in [D] AND scoutRiskScore between [0,24]",5,cooldown,1726,319,2045,0.63,0.61,0.63,0.02,1.25,1.19,52.98,0.27,0.34,8.21,-7.19,74.29,60.19,68.34,50.78,-99.79,false,leaderGrade×risk,1.33,역효과
Leader_D + Risk_0~24,"leaderGrade in [D] AND scoutRiskScore between [0,24]",10,cooldown,1154,202,1356,1.7,1.09,1.6,0.61,1.54,1.28,53.96,0.83,0.43,11.23,-9.9,80.69,72.77,79.7,64.36,-99.26,false,leaderGrade×risk,2.7,역효과
Leader_D + Risk_0~24,"leaderGrade in [D] AND scoutRiskScore between [0,24]",20,cooldown,783,119,902,4.31,2.51,4.07,1.8,2.22,1.57,57.98,2.48,1.64,16.09,-12.45,89.08,83.19,82.35,74.79,-97.09,false,leaderGrade×risk,5.24,역효과
Leader_D + Risk_0~24,"leaderGrade in [D] AND scoutRiskScore between [0,24]",60,cooldown,442,35,477,14.75,32.9,16.08,-18.15,3.87,6.08,62.86,10.04,8.11,66.42,-13.33,97.14,97.14,77.14,71.43,-83.96,false,leaderGrade×risk,39.14,역효과
Leader_D + Risk_25~39,"leaderGrade in [D] AND scoutRiskScore between [25,39]",1,cooldown,4907,2024,6931,-0.05,0.02,-0.03,-0.07,0.97,1.01,48.12,-0.23,-0.11,4.87,-4.31,50.99,35.33,50.69,31.52,-100,false,leaderGrade×risk,0,유망
Leader_D + Risk_25~39,"leaderGrade in [D] AND scoutRiskScore between [25,39]",3,cooldown,2947,1213,4160,0.36,0.63,0.44,-0.27,1.17,1.2,50.78,0.16,-0.21,7.57,-6.06,63.97,51.03,61.83,44.35,-100,false,leaderGrade×risk,0.66,역효과
Leader_D + Risk_25~39,"leaderGrade in [D] AND scoutRiskScore between [25,39]",5,cooldown,2240,901,3141,0.76,0.91,0.8,-0.15,1.3,1.25,49.5,-0.23,-0.35,9.63,-7.42,70.92,58.6,67.92,51.17,-100,false,leaderGrade×risk,1.33,역효과
Leader_D + Risk_25~39,"leaderGrade in [D] AND scoutRiskScore between [25,39]",10,cooldown,1505,589,2094,1.81,1.34,1.68,0.47,1.56,1.29,49.75,-0.08,-0.45,13.04,-10.05,81.15,69.95,75.72,62.82,-100,false,leaderGrade×risk,2.7,역효과
Leader_D + Risk_25~39,"leaderGrade in [D] AND scoutRiskScore between [25,39]",20,cooldown,995,367,1362,4.29,1.72,3.6,2.57,2.17,1.25,49.59,-0.04,-1.53,18.42,-13.35,85.56,79.02,79.02,67.03,-100,false,leaderGrade×risk,5.24,역효과
Leader_D + Risk_25~39,"leaderGrade in [D] AND scoutRiskScore between [25,39]",60,cooldown,528,138,666,14.87,22.81,16.51,-7.94,3.93,3.76,53.62,3.53,-1.71,60.95,-15.56,95.65,94.93,77.54,70.29,-99.99,false,leaderGrade×risk,39.14,역효과
Leader_D + Risk_40~50,"leaderGrade in [D] AND scoutRiskScore between [40,50]",1,cooldown,4451,3767,8218,0.1,-0.31,-0.09,0.41,1.07,0.87,43.8,-0.61,-0.12,4.54,-4.44,49.19,31.43,53.31,32.47,-100,true,leaderGrade×risk,0,역효과
Leader_D + Risk_40~50,"leaderGrade in [D] AND scoutRiskScore between [40,50]",3,cooldown,2567,2127,4694,0.62,0.01,0.34,0.61,1.31,1,47.06,-0.43,-0.27,7.05,-6.46,63.28,47.58,66.29,48.52,-100,false,leaderGrade×risk,0.66,역효과
Leader_D + Risk_40~50,"leaderGrade in [D] AND scoutRiskScore between [40,50]",5,cooldown,1911,1543,3454,1.09,0.42,0.79,0.67,1.45,1.1,47.38,-0.44,-0.3,9.33,-8.11,70.25,55.8,72.46,56.51,-100,false,leaderGrade×risk,1.33,역효과
Leader_D + Risk_40~50,"leaderGrade in [D] AND scoutRiskScore between [40,50]",10,cooldown,1236,954,2190,2.37,0.29,1.46,2.08,1.77,1.06,44.86,-1.35,-0.97,12.57,-11.04,77.88,67.09,80.19,67.82,-100,false,leaderGrade×risk,2.7,역효과
Leader_D + Risk_40~50,"leaderGrade in [D] AND scoutRiskScore between [40,50]",20,cooldown,819,563,1382,4.94,1.26,3.44,3.68,2.3,1.17,44.23,-1.8,-1.72,19.32,-14.12,85.61,76.02,83.48,73,-100,false,leaderGrade×risk,5.24,역효과
Leader_D + Risk_40~50,"leaderGrade in [D] AND scoutRiskScore between [40,50]",60,cooldown,422,199,621,14.75,15.5,14.99,-0.75,3.76,2.67,56.78,4.96,-7.71,47.64,-17.76,93.97,90.45,85.43,74.37,-100,false,leaderGrade×risk,39.14,역효과
Leader_D + Risk_51~64,"leaderGrade in [D] AND scoutRiskScore between [51,64]",1,cooldown,612,1130,1742,-0.05,0,-0.02,-0.05,0.97,1,45.58,-0.82,0.41,6.47,-5.79,62.83,46.73,66.02,47.26,-100,false,leaderGrade×risk,0,중립
Leader_D + Risk_51~64,"leaderGrade in [D] AND scoutRiskScore between [51,64]",3,cooldown,354,659,1013,0.41,0.26,0.31,0.15,1.15,1.06,47.5,-0.68,0.59,9.8,-8.34,74.81,61.91,78.15,61.76,-100,false,leaderGrade×risk,0.66,역효과
Leader_D + Risk_51~64,"leaderGrade in [D] AND scoutRiskScore between [51,64]",5,cooldown,270,499,769,0.39,0.67,0.57,-0.28,1.12,1.14,48.9,-0.23,0.8,12.14,-10.03,78.96,67.13,80.56,65.73,-100,false,leaderGrade×risk,1.33,역효과
Leader_D + Risk_51~64,"leaderGrade in [D] AND scoutRiskScore between [51,64]",10,cooldown,193,312,505,1.7,-0.33,0.45,2.03,1.44,0.95,41.35,-3.01,0.68,16.19,-14,83.97,72.12,86.54,78.21,-100,true,leaderGrade×risk,2.7,역효과
Leader_D + Risk_51~64,"leaderGrade in [D] AND scoutRiskScore between [51,64]",20,cooldown,146,189,335,4.56,-1.69,1.03,6.25,2.04,0.84,42.86,-6.09,0.01,21.68,-18.41,86.24,79.89,90.48,82.54,-100,true,leaderGrade×risk,5.24,역효과
Leader_D + Risk_51~64,"leaderGrade in [D] AND scoutRiskScore between [51,64]",60,cooldown,109,73,182,12.62,12.77,12.68,-0.15,2.91,2.3,47.95,-2.66,-10.5,55,-17.96,98.63,97.26,93.15,86.3,-97.01,false,leaderGrade×risk,39.14,역효과
Leader_D + Risk_65+,"leaderGrade in [D] AND scoutRiskScore between [65,100]",1,cooldown,20,41,61,1.64,1.75,1.72,-0.11,1.99,1.54,51.22,0.38,1.37,7.7,-6.59,60.98,41.46,65.85,56.1,-32.53,false,leaderGrade×risk,0,유망
Leader_D + Risk_65+,"leaderGrade in [D] AND scoutRiskScore between [65,100]",3,cooldown,12,24,36,1.59,3.23,2.69,-1.64,1.48,1.98,54.17,2.55,2.13,13.84,-7.28,79.17,66.67,66.67,54.17,-31.34,false,leaderGrade×risk,0.66,표본부족
Leader_D + Risk_65+,"leaderGrade in [D] AND scoutRiskScore between [65,100]",5,cooldown,10,18,28,2.27,3.83,3.27,-1.56,1.44,1.96,61.11,6.88,3.19,18.13,-9.45,77.78,77.78,77.78,72.22,-30.48,false,leaderGrade×risk,1.33,표본부족
Leader_D + Risk_65+,"leaderGrade in [D] AND scoutRiskScore between [65,100]",10,cooldown,7,13,20,1.57,11.95,8.32,-10.38,1.24,4.06,69.23,5.25,11.96,24.32,-14.43,69.23,69.23,84.62,76.92,-28.45,false,leaderGrade×risk,2.7,표본부족
Leader_D + Risk_65+,"leaderGrade in [D] AND scoutRiskScore between [65,100]",20,cooldown,5,7,12,-0.94,5.88,3.04,-6.82,0.82,1.98,57.14,0.54,10.28,23.07,-14.49,71.43,71.43,85.71,71.43,-37.64,false,leaderGrade×risk,5.24,표본부족
Leader_D + Risk_65+,"leaderGrade in [D] AND scoutRiskScore between [65,100]",60,cooldown,4,2,6,1.76,-2.64,0.29,4.4,1.2,0.83,50,-2.64,-12.91,76.02,-29.81,100,100,100,100,-31.73,false,leaderGrade×risk,39.14,표본부족
Leader_A + Stab_<45,leaderGrade in [A] AND scoutStabilizeScore lt 45,1,cooldown,24,16,40,-1.31,-2.84,-1.92,1.53,0.37,0.37,37.5,-4.17,-1.1,3.56,-6.28,43.75,37.5,68.75,50,-42.57,false,leaderGrade×stab,0,표본부족
Leader_A + Stab_<45,leaderGrade in [A] AND scoutStabilizeScore lt 45,3,cooldown,20,16,36,-0.83,0.02,-0.45,-0.85,0.69,1,43.75,-0.66,0.06,7.64,-8.12,62.5,56.25,75,62.5,-34.19,false,leaderGrade×stab,0.66,표본부족
Leader_A + Stab_<45,leaderGrade in [A] AND scoutStabilizeScore lt 45,5,cooldown,20,15,35,0.17,-0.36,-0.05,0.53,1.05,0.92,53.33,1.08,-1.37,9.61,-9.98,66.67,66.67,86.67,80,-40.86,false,leaderGrade×stab,1.33,표본부족
Leader_A + Stab_<45,leaderGrade in [A] AND scoutStabilizeScore lt 45,10,cooldown,19,15,34,0.14,4.2,1.93,-4.06,1.03,2.06,60,2.67,1.54,16.26,-13.21,80,80,86.67,86.67,-37.73,false,leaderGrade×stab,2.7,표본부족
Leader_A + Stab_<45,leaderGrade in [A] AND scoutStabilizeScore lt 45,20,cooldown,18,14,32,0.45,2.8,1.48,-2.35,1.08,1.53,57.14,3.88,-2,23.19,-14.38,92.86,92.86,85.71,85.71,-37.8,false,leaderGrade×stab,5.24,표본부족
Leader_A + Stab_<45,leaderGrade in [A] AND scoutStabilizeScore lt 45,60,cooldown,18,9,27,12.39,24.62,16.47,-12.23,5.56,2.77,66.67,33.4,-4.38,63.5,-21.21,100,88.89,88.89,88.89,-70.39,false,leaderGrade×stab,39.14,표본부족
Leader_A + Stab_45~64,"leaderGrade in [A] AND scoutStabilizeScore between [45,64]",1,cooldown,335,196,531,-0.04,-1.14,-0.45,1.1,0.98,0.59,37.24,-1.42,-1.09,4.33,-4.85,46.43,29.59,61.22,37.24,-92.47,false,leaderGrade×stab,0,역효과
Leader_A + Stab_45~64,"leaderGrade in [A] AND scoutStabilizeScore between [45,64]",3,cooldown,270,162,432,0.47,-0.35,0.16,0.82,1.23,0.9,40.74,-1.86,-1.31,7.21,-6.65,60.49,45.68,75.31,57.41,-83.07,true,leaderGrade×stab,0.66,역효과
Leader_A + Stab_45~64,"leaderGrade in [A] AND scoutStabilizeScore between [45,64]",5,cooldown,255,152,407,0.68,0.65,0.67,0.03,1.27,1.16,44.74,-1.07,-1.25,9.96,-8.32,71.71,59.21,80.92,67.76,-90.23,false,leaderGrade×stab,1.33,역효과
Leader_A + Stab_45~64,"leaderGrade in [A] AND scoutStabilizeScore between [45,64]",10,cooldown,218,133,351,1.39,0.55,1.07,0.84,1.46,1.09,40.6,-2.56,-2.01,15.11,-11.37,80.45,67.67,86.47,78.2,-99.34,false,leaderGrade×stab,2.7,역효과
Leader_A + Stab_45~64,"leaderGrade in [A] AND scoutStabilizeScore between [45,64]",20,cooldown,186,117,303,4.57,5.72,5.02,-1.15,2.33,1.85,52.14,0.81,-1.59,23.43,-14.41,87.18,80.34,89.74,82.05,-99.28,false,leaderGrade×stab,5.24,유망
Leader_A + Stab_45~64,"leaderGrade in [A] AND scoutStabilizeScore between [45,64]",60,cooldown,133,82,215,19.98,19.65,19.86,0.33,7.16,2.72,60.98,15.65,-3.18,64.11,-21,95.12,92.68,91.46,86.59,-99.88,false,leaderGrade×stab,39.14,역효과
Leader_A + Stab_65~79,"leaderGrade in [A] AND scoutStabilizeScore between [65,79]",1,cooldown,927,634,1561,-0.08,-0.24,-0.14,0.16,0.95,0.9,43.85,-0.67,-0.14,4.63,-4.51,48.11,31.55,57.41,35.49,-97.79,false,leaderGrade×stab,0,역효과
Leader_A + Stab_65~79,"leaderGrade in [A] AND scoutStabilizeScore between [65,79]",3,cooldown,694,487,1181,0.44,-0.13,0.21,0.57,1.19,0.96,44.35,-0.68,-0.52,7.39,-6.34,63.24,48.46,69.4,49.49,-99.74,true,leaderGrade×stab,0.66,역효과
Leader_A + Stab_65~79,"leaderGrade in [A] AND scoutStabilizeScore between [65,79]",5,cooldown,611,427,1038,1.15,0.41,0.85,0.74,1.43,1.1,46.37,-0.61,-0.72,9.58,-7.66,72.83,55.97,74.24,55.74,-99.8,false,leaderGrade×stab,1.33,역효과
Leader_A + Stab_65~79,"leaderGrade in [A] AND scoutStabilizeScore between [65,79]",10,cooldown,502,360,862,1.85,2.26,2.02,-0.41,1.53,1.45,48.89,-0.56,-0.16,14.77,-10.16,80.56,67.5,81.94,65.28,-99.94,false,leaderGrade×stab,2.7,역효과
Leader_A + Stab_65~79,"leaderGrade in [A] AND scoutStabilizeScore between [65,79]",20,cooldown,392,281,673,4.77,6.32,5.42,-1.55,2.17,1.92,54.09,2.05,-0.42,23.8,-13.71,87.54,77.58,83.63,74.38,-100,false,leaderGrade×stab,5.24,유망
Leader_A + Stab_65~79,"leaderGrade in [A] AND scoutStabilizeScore between [65,79]",60,cooldown,260,154,414,21.17,24.89,22.55,-3.72,6.83,4.53,62.34,15.14,-1.64,60.89,-16.04,96.75,92.86,87.01,81.82,-99.63,false,leaderGrade×stab,39.14,역효과
Leader_A + Stab_80~89,"leaderGrade in [A] AND scoutStabilizeScore between [80,89]",1,cooldown,1798,1483,3281,0.34,0.06,0.21,0.28,1.2,1.02,45.99,-0.44,0.23,5.83,-5.19,56.78,40.59,60.76,39.72,-99.99,false,leaderGrade×stab,0,유망
Leader_A + Stab_80~89,"leaderGrade in [A] AND scoutStabilizeScore between [80,89]",3,cooldown,1242,1037,2279,1.04,0.9,0.98,0.14,1.45,1.25,48.22,-0.32,0.54,9.42,-7.18,70.68,57.38,71.84,55.54,-99.86,false,leaderGrade×stab,0.66,유망
Leader_A + Stab_80~89,"leaderGrade in [A] AND scoutStabilizeScore between [80,89]",5,cooldown,1022,867,1889,1.65,1.83,1.73,-0.18,1.6,1.43,48.56,-0.4,0.84,12.51,-8.61,76.36,65.05,75.32,60.9,-99.95,false,leaderGrade×stab,1.33,유망
Leader_A + Stab_80~89,"leaderGrade in [A] AND scoutStabilizeScore between [80,89]",10,cooldown,789,676,1465,3.38,3.52,3.45,-0.14,2.04,1.66,51.48,0.62,1.22,18.04,-11.2,82.99,73.67,80.92,69.23,-100,false,leaderGrade×stab,2.7,유망
Leader_A + Stab_80~89,"leaderGrade in [A] AND scoutStabilizeScore between [80,89]",20,cooldown,572,470,1042,5.49,8.03,6.64,-2.54,2.28,2.26,53.83,1.5,2.42,28.43,-13.56,89.15,81.91,83.19,74.47,-100,false,leaderGrade×stab,5.24,유망
Leader_A + Stab_80~89,"leaderGrade in [A] AND scoutStabilizeScore between [80,89]",60,cooldown,337,218,555,18.72,33.77,24.63,-15.05,5.76,5.62,66.51,14.79,7.75,75.03,-16.94,97.25,94.5,85.32,76.61,-99.98,false,leaderGrade×stab,39.14,역효과
Leader_A + Stab_90+,"leaderGrade in [A] AND scoutStabilizeScore between [90,100]",1,cooldown,3675,2980,6655,0.29,0.17,0.23,0.12,1.15,1.06,45.91,-0.56,0.33,6.57,-5.69,61.44,44.87,64.56,44.53,-100,false,leaderGrade×stab,0,유망
Leader_A + Stab_90+,"leaderGrade in [A] AND scoutStabilizeScore between [90,100]",3,cooldown,2111,1722,3833,0.96,1.05,1,-0.09,1.38,1.26,47.1,-0.6,0.67,10.28,-7.79,71.84,58.71,74.85,57.9,-100,false,leaderGrade×stab,0.66,유망
Leader_A + Stab_90+,"leaderGrade in [A] AND scoutStabilizeScore between [90,100]",5,cooldown,1554,1272,2826,1.41,2.19,1.76,-0.78,1.47,1.48,49.06,-0.23,1.11,13.35,-9.22,76.1,66.19,78.62,64.15,-100,false,leaderGrade×stab,1.33,유망
Leader_A + Stab_90+,"leaderGrade in [A] AND scoutStabilizeScore between [90,100]",10,cooldown,1037,854,1891,2.99,4.59,3.71,-1.6,1.79,1.84,49.18,-0.41,1.89,19.38,-11.6,81.85,74.24,82.2,70.37,-100,false,leaderGrade×stab,2.7,유망
Leader_A + Stab_90+,"leaderGrade in [A] AND scoutStabilizeScore between [90,100]",20,cooldown,703,541,1244,5.59,8.62,6.91,-3.03,2.22,2.31,53.97,1.54,2.5,29.96,-14.1,87.43,81.33,85.95,76.34,-100,false,leaderGrade×stab,5.24,유망
Leader_A + Stab_90+,"leaderGrade in [A] AND scoutStabilizeScore between [90,100]",60,cooldown,406,253,659,19.02,26.19,21.77,-7.17,5.25,3.44,60.47,11.08,5.08,69.22,-20.05,94.47,90.51,86.56,79.05,-100,false,leaderGrade×stab,39.14,역효과
Leader_AB + Stab_<45,"leaderGrade in [A,B] AND scoutStabilizeScore lt 45",1,cooldown,483,287,770,-0.12,-0.39,-0.22,0.27,0.92,0.84,45.99,-0.36,-0.22,4.15,-4.15,46.69,30.66,50.17,30.31,-87.23,false,leaderGrade×stab,0,역효과
Leader_AB + Stab_<45,"leaderGrade in [A,B] AND scoutStabilizeScore lt 45",3,cooldown,341,218,559,0.1,0.12,0.1,-0.02,1.05,1.04,44.95,-0.61,-0.2,6.8,-5.73,64.22,49.08,65.6,44.95,-88.19,false,leaderGrade×stab,0.66,역효과
Leader_AB + Stab_<45,"leaderGrade in [A,B] AND scoutStabilizeScore lt 45",5,cooldown,287,197,484,0.35,0.33,0.34,0.02,1.14,1.1,48.22,-0.23,-0.75,8.34,-6.68,70.05,53.81,70.56,50.25,-93.44,false,leaderGrade×stab,1.33,역효과
Leader_AB + Stab_<45,"leaderGrade in [A,B] AND scoutStabilizeScore lt 45",10,cooldown,236,170,406,2.26,1.52,1.95,0.74,1.85,1.37,54.12,0.92,-0.58,12.43,-9.15,81.76,70,77.06,58.82,-96.49,false,leaderGrade×stab,2.7,역효과
Leader_AB + Stab_<45,"leaderGrade in [A,B] AND scoutStabilizeScore lt 45",20,cooldown,211,149,360,5.88,3.12,4.74,2.76,2.81,1.54,51.68,0.72,-2.78,19.42,-11.5,87.92,78.52,84.56,67.79,-99.52,false,leaderGrade×stab,5.24,역효과
Leader_AB + Stab_<45,"leaderGrade in [A,B] AND scoutStabilizeScore lt 45",60,cooldown,184,108,292,20.85,25.25,22.48,-4.4,8.13,4,65.74,16.63,-3.93,59.43,-16.41,99.07,96.3,88.89,73.15,-99.96,false,leaderGrade×stab,39.14,역효과
Leader_AB + Stab_45~64,"leaderGrade in [A,B] AND scoutStabilizeScore between [45,64]",1,cooldown,1715,1531,3246,-0.02,-0.57,-0.28,0.55,0.99,0.77,41.87,-0.82,-0.23,4.46,-4.45,49.84,31.74,56.11,32.98,-100,false,leaderGrade×stab,0,역효과
Leader_AB + Stab_45~64,"leaderGrade in [A,B] AND scoutStabilizeScore between [45,64]",3,cooldown,1178,1056,2234,0.6,0.05,0.34,0.55,1.3,1.01,47.73,-0.47,-0.33,7.1,-6.26,64.39,49.05,67.33,47.73,-100,false,leaderGrade×stab,0.66,역효과
Leader_AB + Stab_45~64,"leaderGrade in [A,B] AND scoutStabilizeScore between [45,64]",5,cooldown,965,878,1843,1.08,0.69,0.9,0.39,1.47,1.18,48.63,-0.38,-0.33,9.46,-7.62,72.78,58.54,73.8,56.26,-100,false,leaderGrade×stab,1.33,역효과
Leader_AB + Stab_45~64,"leaderGrade in [A,B] AND scoutStabilizeScore between [45,64]",10,cooldown,747,680,1427,2.19,1.23,1.73,0.96,1.77,1.24,48.24,-0.46,-1.08,13.62,-10.42,81.03,69.85,80.15,68.53,-100,false,leaderGrade×stab,2.7,역효과
Leader_AB + Stab_45~64,"leaderGrade in [A,B] AND scoutStabilizeScore between [45,64]",20,cooldown,555,492,1047,5.05,5.29,5.16,-0.24,2.41,1.82,50.2,0.1,-0.92,22.98,-13.29,87.8,80.08,86.38,77.85,-100,false,leaderGrade×stab,5.24,유망
Leader_AB + Stab_45~64,"leaderGrade in [A,B] AND scoutStabilizeScore between [45,64]",60,cooldown,341,249,590,20.13,30.06,24.32,-9.93,6.99,5.16,65.06,13.7,1.28,69.67,-16.04,96.79,95.58,88.76,80.72,-100,false,leaderGrade×stab,39.14,역효과
Leader_AB + Stab_65~79,"leaderGrade in [A,B] AND scoutStabilizeScore between [65,79]",1,cooldown,2333,2094,4427,0,-0.33,-0.16,0.33,1,0.86,43.74,-0.69,-0.11,4.52,-4.38,48.19,31.61,53.1,32.38,-100,false,leaderGrade×stab,0,역효과
Leader_AB + Stab_65~79,"leaderGrade in [A,B] AND scoutStabilizeScore between [65,79]",3,cooldown,1662,1470,3132,0.68,0.14,0.42,0.54,1.32,1.04,46.73,-0.44,-0.32,7.21,-6.19,64.35,48.37,66.67,47.28,-100,false,leaderGrade×stab,0.66,역효과
Leader_AB + Stab_65~79,"leaderGrade in [A,B] AND scoutStabilizeScore between [65,79]",5,cooldown,1401,1222,2623,1.33,1.04,1.19,0.29,1.56,1.28,48.94,-0.2,0,9.76,-7.39,72.34,57.45,71.11,54.34,-100,false,leaderGrade×stab,1.33,역효과
Leader_AB + Stab_65~79,"leaderGrade in [A,B] AND scoutStabilizeScore between [65,79]",10,cooldown,1070,924,1994,2.58,2.58,2.58,0,1.85,1.55,50.43,0.21,-0.2,14.76,-9.89,80.95,69.05,79,65.04,-100,false,leaderGrade×stab,2.7,역효과
Leader_AB + Stab_65~79,"leaderGrade in [A,B] AND scoutStabilizeScore between [65,79]",20,cooldown,794,651,1445,4.89,6.67,5.69,-1.78,2.29,2.13,54.99,1.98,-0.27,24.64,-12.4,89.25,82.18,81.72,70.81,-100,false,leaderGrade×stab,5.24,유망
Leader_AB + Stab_65~79,"leaderGrade in [A,B] AND scoutStabilizeScore between [65,79]",60,cooldown,442,253,695,20.04,25.38,21.98,-5.34,6.33,4.41,62.85,13.35,-1.59,60.47,-16.33,95.65,93.28,82.61,74.31,-100,false,leaderGrade×stab,39.14,역효과
Leader_AB + Stab_80~89,"leaderGrade in [A,B] AND scoutStabilizeScore between [80,89]",1,cooldown,2974,2774,5748,0.31,0.02,0.17,0.29,1.19,1.01,44.92,-0.49,0.08,5.43,-4.9,54.72,36.34,58.04,36.27,-100,false,leaderGrade×stab,0,유망
Leader_AB + Stab_80~89,"leaderGrade in [A,B] AND scoutStabilizeScore between [80,89]",3,cooldown,2023,1832,3855,0.99,0.78,0.89,0.21,1.44,1.22,48.36,-0.23,0.29,8.8,-6.86,69.16,54.31,69.92,51.2,-100,false,leaderGrade×stab,0.66,유망
Leader_AB + Stab_80~89,"leaderGrade in [A,B] AND scoutStabilizeScore between [80,89]",5,cooldown,1645,1492,3137,1.56,1.59,1.58,-0.03,1.58,1.41,48.73,-0.29,0.34,11.4,-8.12,75.2,62.73,74.46,58.18,-100,false,leaderGrade×stab,1.33,유망
