strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
Leader_C + Stab_80~89,"leaderGrade in [C] AND scoutStabilizeScore between [80,89]",5,cooldown,47,27,74,1.54,2.77,1.99,-1.23,1.68,1.72,70.37,3.63,-3.29,12.99,-8.16,88.89,77.78,77.78,59.26,-40.11,false,leaderGrade×stab,2.56,유망
Leader_C + Stab_80~89,"leaderGrade in [C] AND scoutStabilizeScore between [80,89]",10,cooldown,39,23,62,2.2,8.69,4.61,-6.49,1.77,3.6,56.52,6.89,-4.19,23.23,-9.04,91.3,82.61,82.61,60.87,-22.12,false,leaderGrade×stab,5.57,유망
Leader_C + Stab_90+,"leaderGrade in [C] AND scoutStabilizeScore between [90,100]",5,cooldown,40,6,46,0.39,-0.84,0.23,1.23,1.11,0.74,33.33,-2.98,-13.33,5.2,-9.29,50,50,83.33,66.67,-12.95,true,leaderGrade×stab,2.56,역효과
Leader_C + Stab_90+,"leaderGrade in [C] AND scoutStabilizeScore between [90,100]",10,cooldown,29,4,33,1.47,-2.32,1.01,3.79,1.39,0.58,50,-0.88,-15.51,9.05,-13.07,75,75,75,75,-21.02,false,leaderGrade×stab,5.57,표본부족
Leader_D + Stab_<45,leaderGrade in [D] AND scoutStabilizeScore lt 45,5,cooldown,95,45,140,1.63,-1.89,0.5,3.52,1.74,0.66,48.89,-0.04,-0.33,9.3,-9.36,75.56,64.44,73.33,57.78,-89.11,true,leaderGrade×stab,2.56,역효과
Leader_D + Stab_<45,leaderGrade in [D] AND scoutStabilizeScore lt 45,10,cooldown,68,27,95,3.64,-1.79,2.1,5.43,2.37,0.71,40.74,-1.54,-1.44,13.6,-11.64,88.89,77.78,77.78,66.67,-79.97,true,leaderGrade×stab,5.57,역효과
Leader_D + Stab_45~64,"leaderGrade in [D] AND scoutStabilizeScore between [45,64]",5,cooldown,152,43,195,1.15,-1.83,0.49,2.98,1.48,0.69,41.86,-2.47,-0.31,8.32,-10.43,65.12,55.81,79.07,62.79,-87.48,true,leaderGrade×stab,2.56,역효과
Leader_D + Stab_45~64,"leaderGrade in [D] AND scoutStabilizeScore between [45,64]",10,cooldown,108,29,137,2.12,-0.81,1.5,2.93,1.63,0.85,41.38,-1.98,-0.77,12.2,-13,72.41,65.52,86.21,75.86,-76.68,true,leaderGrade×stab,5.57,역효과
Leader_D + Stab_65~79,"leaderGrade in [D] AND scoutStabilizeScore between [65,79]",5,cooldown,113,23,136,0.73,-0.98,0.45,1.71,1.31,0.85,39.13,-4.04,-1.58,9.4,-9.49,65.22,52.17,82.61,65.22,-63.19,true,leaderGrade×stab,2.56,역효과
Leader_D + Stab_65~79,"leaderGrade in [D] AND scoutStabilizeScore between [65,79]",10,cooldown,82,17,99,0.31,0.28,0.31,0.03,1.08,1.04,23.53,-4.84,-1.11,12.75,-13.37,70.59,64.71,88.24,70.59,-52.41,false,leaderGrade×stab,5.57,역효과
Leader_D + Stab_80~89,"leaderGrade in [D] AND scoutStabilizeScore between [80,89]",5,cooldown,74,14,88,-0.49,-2.4,-0.79,1.91,0.84,0.51,35.71,-2.87,-2.84,6.34,-11.67,64.29,28.57,92.86,78.57,-47.92,false,leaderGrade×stab,2.56,역효과
Leader_D + Stab_80~89,"leaderGrade in [D] AND scoutStabilizeScore between [80,89]",10,cooldown,55,10,65,-0.63,1.19,-0.35,-1.82,0.85,1.19,30,-5.02,-3.49,13.34,-13.27,70,60,90,90,-41.69,false,leaderGrade×stab,5.57,역효과
Leader_D + Stab_90+,"leaderGrade in [D] AND scoutStabilizeScore between [90,100]",5,cooldown,44,3,47,-1.69,-3.5,-1.8,1.81,0.55,0.19,33.33,-5.53,-5.56,5.12,-7.55,33.33,33.33,100,66.67,-12.53,false,leaderGrade×stab,2.56,표본부족
Leader_D + Stab_90+,"leaderGrade in [D] AND scoutStabilizeScore between [90,100]",10,cooldown,34,3,37,-1.75,-7.88,-2.24,6.13,0.64,0,0,-2.61,-10.12,5.79,-12,66.67,33.33,100,66.67,-22.93,false,leaderGrade×stab,5.57,표본부족
Leader_A + 낙폭_0~-5,"leaderGrade in [A] AND drawdownFromHighPct between [-5,0]",5,cooldown,52,92,144,3.52,3.33,3.4,0.19,2.44,1.76,59.78,2.07,0.38,12.84,-8.84,80.43,67.39,71.74,54.35,-72.93,false,leaderGrade×drawdown,2.56,유망
Leader_A + 낙폭_0~-5,"leaderGrade in [A] AND drawdownFromHighPct between [-5,0]",10,cooldown,33,58,91,6.42,6.68,6.59,-0.26,2.83,2.29,60.34,4.62,1.03,20.61,-10.1,87.93,79.31,77.59,56.9,-60.36,false,leaderGrade×drawdown,5.57,유망
Leader_A + 낙폭_-5~-10,"leaderGrade in [A] AND drawdownFromHighPct between [-10,-5.0001]",5,cooldown,41,47,88,2.84,3.2,3.03,-0.36,1.85,1.86,46.81,-1.05,1,12.87,-7.96,85.11,70.21,78.72,53.19,-37.5,false,leaderGrade×drawdown,2.56,유망
Leader_A + 낙폭_-5~-10,"leaderGrade in [A] AND drawdownFromHighPct between [-10,-5.0001]",10,cooldown,33,38,71,4.22,6.28,5.32,-2.06,1.92,2.2,55.26,4.33,-0.56,19.1,-10.73,84.21,73.68,78.95,63.16,-63.78,false,leaderGrade×drawdown,5.57,유망
Leader_A + 낙폭_-10~-15,"leaderGrade in [A] AND drawdownFromHighPct between [-15,-10.0001]",5,cooldown,19,26,45,-1.48,4.18,1.79,-5.66,0.72,2.19,61.54,3.48,3.4,14.33,-8.32,92.31,80.77,80.77,61.54,-20.27,false,leaderGrade×drawdown,2.56,유망
Leader_A + 낙폭_-10~-15,"leaderGrade in [A] AND drawdownFromHighPct between [-15,-10.0001]",10,cooldown,16,23,39,2.94,7.17,5.43,-4.23,1.86,2.11,69.57,6.78,4.56,23.94,-12.47,95.65,86.96,91.3,69.57,-54.53,false,leaderGrade×drawdown,5.57,유망
Leader_A + 낙폭_-15~-20,"leaderGrade in [A] AND drawdownFromHighPct between [-20,-15.0001]",5,cooldown,4,8,12,2.07,2.13,2.11,-0.06,2.62,1.2,50,-5.38,5.15,20.35,-14.46,75,75,75,62.5,-62.78,false,leaderGrade×drawdown,2.56,표본부족
Leader_A + 낙폭_-15~-20,"leaderGrade in [A] AND drawdownFromHighPct between [-20,-15.0001]",10,cooldown,4,7,11,-2.72,-4.77,-4.03,2.05,0.08,0.69,42.86,-12.28,3.5,27.26,-23.36,85.71,85.71,85.71,71.43,-73.03,false,leaderGrade×drawdown,5.57,표본부족
Leader_A + 낙폭_-20~-30,"leaderGrade in [A] AND drawdownFromHighPct between [-30,-20.0001]",5,cooldown,1,6,7,6.53,6.3,6.33,0.23,,1.92,66.67,7.55,0.11,29.4,-11.98,83.33,83.33,100,83.33,-20.95,false,leaderGrade×drawdown,2.56,표본부족
Leader_A + 낙폭_-20~-30,"leaderGrade in [A] AND drawdownFromHighPct between [-30,-20.0001]",10,cooldown,1,5,6,7.63,-0.11,1.18,7.74,,0.99,60,12.71,-2.32,33.89,-18.61,80,80,100,80,-52.28,true,leaderGrade×drawdown,5.57,표본부족
Leader_A + 낙폭_-30~-40,"leaderGrade in [A] AND drawdownFromHighPct between [-40,-30.0001]",5,cooldown,0,3,3,,-4.75,-4.75,,,0.19,33.33,-5.67,-7.13,10.57,-8.01,100,66.67,66.67,66.67,-16.84,false,leaderGrade×drawdown,2.56,표본부족
Leader_A + 낙폭_-30~-40,"leaderGrade in [A] AND drawdownFromHighPct between [-40,-30.0001]",10,cooldown,0,2,2,,-11.27,-11.27,,,0,0,-11.27,-12.23,13.52,-14.86,100,100,100,100,-21.43,false,leaderGrade×drawdown,5.57,표본부족
Leader_A + 낙폭_-40~-50,"leaderGrade in [A] AND drawdownFromHighPct between [-50,-40.0001]",5,cooldown,1,3,4,-8.57,6.78,2.95,-15.35,0,4.34,33.33,-3.04,5.99,13.56,-4.95,66.67,66.67,100,33.33,-5.99,false,leaderGrade×drawdown,2.56,표본부족
Leader_A + 낙폭_-40~-50,"leaderGrade in [A] AND drawdownFromHighPct between [-50,-40.0001]",10,cooldown,1,3,4,-14.74,-2.07,-5.24,-12.67,0,0.58,33.33,-7.45,-0.79,14.28,-9.74,66.67,66.67,100,66.67,-14.35,false,leaderGrade×drawdown,5.57,표본부족
Leader_A + 낙폭_-50~-60,"leaderGrade in [A] AND drawdownFromHighPct between [-60,-50.0001]",5,cooldown,2,3,5,2.33,-3.79,-1.34,6.12,2.02,0.51,33.33,-6.13,-0.51,6.98,-12.46,33.33,33.33,66.67,66.67,-22.27,false,leaderGrade×drawdown,2.56,표본부족
Leader_A + 낙폭_-50~-60,"leaderGrade in [A] AND drawdownFromHighPct between [-60,-50.0001]",10,cooldown,1,2,3,1.53,-7.62,-4.57,9.15,,0.18,50,-7.62,-0.49,10.26,-10.54,50,50,50,50,-18.63,false,leaderGrade×drawdown,5.57,표본부족
Leader_A + 낙폭_-60이하,"leaderGrade in [A] AND drawdownFromHighPct between [-999,-60.0001]",5,cooldown,2,0,2,8.37,,8.37,,,,,,,,,,,,,0,false,leaderGrade×drawdown,2.56,표본부족
Leader_A + 낙폭_-60이하,"leaderGrade in [A] AND drawdownFromHighPct between [-999,-60.0001]",10,cooldown,1,0,1,16.06,,16.06,,,,,,,,,,,,,0,false,leaderGrade×drawdown,5.57,표본부족
Leader_AB + 낙폭_0~-5,"leaderGrade in [A,B] AND drawdownFromHighPct between [-5,0]",5,cooldown,58,119,177,4.27,3.72,3.9,0.55,2.92,1.97,58.82,2.26,0.54,13.1,-8.06,78.99,70.59,71.43,52.94,-82.06,false,leaderGrade×drawdown,2.56,유망
Leader_AB + 낙폭_0~-5,"leaderGrade in [A,B] AND drawdownFromHighPct between [-5,0]",10,cooldown,37,70,107,6.18,7.73,7.19,-1.55,2.78,2.9,67.14,7.34,0.57,21.31,-8.59,90,84.29,71.43,54.29,-66.77,false,leaderGrade×drawdown,5.57,유망
Leader_AB + 낙폭_-5~-10,"leaderGrade in [A,B] AND drawdownFromHighPct between [-10,-5.0001]",5,cooldown,52,78,130,2.08,3.09,2.68,-1.01,1.6,1.97,53.85,1.84,0.08,10.96,-7.4,82.05,65.38,74.36,51.28,-60.38,false,leaderGrade×drawdown,2.56,유망
Leader_AB + 낙폭_-5~-10,"leaderGrade in [A,B] AND drawdownFromHighPct between [-10,-5.0001]",10,cooldown,40,56,96,4.5,6.91,5.9,-2.41,2.07,2.35,55.36,1.91,-1.21,18.36,-10.39,83.93,69.64,78.57,60.71,-80.52,false,leaderGrade×drawdown,5.57,유망
Leader_AB + 낙폭_-10~-15,"leaderGrade in [A,B] AND drawdownFromHighPct between [-15,-10.0001]",5,cooldown,52,63,115,-0.54,2.92,1.36,-3.46,0.85,1.79,60.32,2.68,0.51,12.26,-8.49,84.13,76.19,77.78,61.9,-56.94,false,leaderGrade×drawdown,2.56,유망
Leader_AB + 낙폭_-10~-15,"leaderGrade in [A,B] AND drawdownFromHighPct between [-15,-10.0001]",10,cooldown,39,49,88,0.4,10.36,5.94,-9.96,1.11,3.4,69.39,9.26,3.12,23.33,-10.7,93.88,87.76,81.63,65.31,-70.63,false,leaderGrade×drawdown,5.57,유망
Leader_AB + 낙폭_-15~-20,"leaderGrade in [A,B] AND drawdownFromHighPct between [-20,-15.0001]",5,cooldown,47,34,81,0.89,-2.25,-0.43,3.14,1.32,0.69,38.24,-1.6,-1.36,10.99,-11.28,73.53,55.88,85.29,67.65,-77.82,true,leaderGrade×drawdown,2.56,역효과
Leader_AB + 낙폭_-15~-20,"leaderGrade in [A,B] AND drawdownFromHighPct between [-20,-15.0001]",10,cooldown,37,27,64,1.83,0.72,1.36,1.11,1.54,1.08,44.44,-3.87,0.31,18.94,-14.71,81.48,74.07,81.48,70.37,-79.85,false,leaderGrade×drawdown,5.57,역효과
Leader_AB + 낙폭_-20~-30,"leaderGrade in [A,B] AND drawdownFromHighPct between [-30,-20.0001]",5,cooldown,21,26,47,3.49,2.63,3.02,0.86,2.62,1.65,46.15,-1.21,-0.06,15.46,-9.45,73.08,65.38,80.77,69.23,-28.87,false,leaderGrade×drawdown,2.56,유망
Leader_AB + 낙폭_-20~-30,"leaderGrade in [A,B] AND drawdownFromHighPct between [-30,-20.0001]",10,cooldown,17,18,35,6.45,2.17,4.25,4.28,3.06,1.35,50,0.42,-1.62,20.49,-12.19,88.89,77.78,83.33,72.22,-42.35,false,leaderGrade×drawdown,5.57,역효과
Leader_AB + 낙폭_-30~-40,"leaderGrade in [A,B] AND drawdownFromHighPct between [-40,-30.0001]",5,cooldown,2,18,20,1.43,3.06,2.9,-1.63,2.01,1.67,50,-0.86,0.53,17.11,-9.38,83.33,66.67,77.78,61.11,-38.06,false,leaderGrade×drawdown,2.56,표본부족
Leader_AB + 낙폭_-30~-40,"leaderGrade in [A,B] AND drawdownFromHighPct between [-40,-30.0001]",10,cooldown,1,11,12,0.51,3.12,2.9,-2.61,,1.48,54.55,0.02,-2.38,21.72,-13.93,90.91,90.91,81.82,63.64,-44.86,false,leaderGrade×drawdown,5.57,표본부족
Leader_AB + 낙폭_-40~-50,"leaderGrade in [A,B] AND drawdownFromHighPct between [-50,-40.0001]",5,cooldown,1,8,9,-8.57,3.17,1.87,-11.74,0,1.96,37.5,-3.04,0.09,13.99,-6.89,50,50,87.5,62.5,-15.16,false,leaderGrade×drawdown,2.56,표본부족
Leader_AB + 낙폭_-40~-50,"leaderGrade in [A,B] AND drawdownFromHighPct between [-50,-40.0001]",10,cooldown,1,5,6,-14.74,-3.62,-5.47,-11.12,0,0.57,40,-7.45,-4.57,22.41,-12.71,80,80,80,60,-28.03,false,leaderGrade×drawdown,5.57,표본부족
Leader_AB + 낙폭_-50~-60,"leaderGrade in [A,B] AND drawdownFromHighPct between [-60,-50.0001]",5,cooldown,2,9,11,7,0.55,1.72,6.45,4.05,1.17,66.67,0.63,-0.01,7.26,-7.22,66.67,55.56,55.56,55.56,-20.91,false,leaderGrade×drawdown,2.56,표본부족
Leader_AB + 낙폭_-50~-60,"leaderGrade in [A,B] AND drawdownFromHighPct between [-60,-50.0001]",10,cooldown,1,5,6,13.1,-1.09,1.28,14.19,,0.84,40,-6.01,-1.15,10.54,-10.67,80,40,80,80,-26.75,true,leaderGrade×drawdown,5.57,표본부족
Leader_AB + 낙폭_-60이하,"leaderGrade in [A,B] AND drawdownFromHighPct between [-999,-60.0001]",5,cooldown,6,0,6,1.59,,1.59,,1.48,,,,,,,,,,,0,false,leaderGrade×drawdown,2.56,표본부족
Leader_AB + 낙폭_-60이하,"leaderGrade in [A,B] AND drawdownFromHighPct between [-999,-60.0001]",10,cooldown,4,0,4,12.74,,12.74,,5.61,,,,,,,,,,,0,false,leaderGrade×drawdown,5.57,표본부족
Leader_B + 낙폭_0~-5,"leaderGrade in [B] AND drawdownFromHighPct between [-5,0]",5,cooldown,7,42,49,6.36,3.54,3.95,2.82,19.22,2.29,59.52,2.66,0.02,11.57,-6.15,78.57,71.43,69.05,45.24,-31.21,false,leaderGrade×drawdown,2.56,유망
Leader_B + 낙폭_0~-5,"leaderGrade in [B] AND drawdownFromHighPct between [-5,0]",10,cooldown,5,29,34,12.4,7.86,8.53,4.54,,3.74,68.97,7.1,-0.27,18.3,-7.69,86.21,79.31,72.41,55.17,-34.54,false,leaderGrade×drawdown,5.57,유망
Leader_B + 낙폭_-5~-10,"leaderGrade in [B] AND drawdownFromHighPct between [-10,-5.0001]",5,cooldown,18,40,58,-0.26,3.54,2.36,-3.8,0.93,2.61,57.5,1.84,-0.23,9.82,-5.54,80,60,57.5,40,-36.6,false,leaderGrade×drawdown,2.56,유망
Leader_B + 낙폭_-5~-10,"leaderGrade in [B] AND drawdownFromHighPct between [-10,-5.0001]",10,cooldown,17,30,47,2.82,8.46,6.42,-5.64,1.79,3.41,66.67,6.96,-1.4,17.68,-8.17,90,76.67,66.67,50,-43.62,false,leaderGrade×drawdown,5.57,유망
Leader_B + 낙폭_-10~-15,"leaderGrade in [B] AND drawdownFromHighPct between [-15,-10.0001]",5,cooldown,43,47,90,-2,4.18,1.22,-6.18,0.51,2.17,63.83,4.5,-0.56,12.56,-8,82.98,74.47,70.21,57.45,-46.26,false,leaderGrade×drawdown,2.56,유망
Leader_B + 낙폭_-10~-15,"leaderGrade in [B] AND drawdownFromHighPct between [-15,-10.0001]",10,cooldown,34,37,71,-0.73,10.14,4.93,-10.87,0.81,3.24,67.57,9.26,1.22,21.43,-10.43,89.19,81.08,70.27,59.46,-58.43,false,leaderGrade×drawdown,5.57,유망
Leader_B + 낙폭_-15~-20,"leaderGrade in [B] AND drawdownFromHighPct between [-20,-15.0001]",5,cooldown,45,28,73,1.42,-5.26,-1.14,6.68,1.49,0.3,32.14,-1.75,-3.51,8,-11.64,75,53.57,89.29,67.86,-84.3,true,leaderGrade×drawdown,2.56,역효과
Leader_B + 낙폭_-15~-20,"leaderGrade in [B] AND drawdownFromHighPct between [-20,-15.0001]",10,cooldown,35,23,58,2.66,-0.37,1.46,3.03,1.72,0.95,39.13,-6.75,-0.74,15.31,-13.95,82.61,69.57,82.61,73.91,-58.6,true,leaderGrade×drawdown,5.57,역효과
Leader_B + 낙폭_-20~-30,"leaderGrade in [B] AND drawdownFromHighPct between [-30,-20.0001]",5,cooldown,20,22,42,1.67,1.16,1.4,0.51,1.69,1.3,40.91,-2.3,-1.01,12.64,-9.32,72.73,63.64,77.27,68.18,-28.13,false,leaderGrade×drawdown,2.56,역효과
Leader_B + 낙폭_-20~-30,"leaderGrade in [B] AND drawdownFromHighPct between [-30,-20.0001]",10,cooldown,17,15,32,6.45,-2.67,2.17,9.12,3.06,0.66,40,-2.89,-5.24,16.54,-13.4,93.33,80,80,73.33,-68.28,true,leaderGrade×drawdown,5.57,역효과
Leader_B + 낙폭_-30~-40,"leaderGrade in [B] AND drawdownFromHighPct between [-40,-30.0001]",5,cooldown,2,16,18,1.43,4.54,4.19,-3.11,2.01,2.11,56.25,1.05,1.28,18.57,-9.14,81.25,68.75,75,56.25,-38.06,false,leaderGrade×drawdown,2.56,표본부족
Leader_B + 낙폭_-30~-40,"leaderGrade in [B] AND drawdownFromHighPct between [-40,-30.0001]",10,cooldown,1,10,11,0.51,4.97,4.56,-4.46,,1.89,60,0.88,-1.44,23.28,-13.36,90,90,80,60,-44.86,false,leaderGrade×drawdown,5.57,표본부족
Leader_B + 낙폭_-40~-50,"leaderGrade in [B] AND drawdownFromHighPct between [-50,-40.0001]",5,cooldown,0,6,6,,-0.12,-0.12,,,0.97,33.33,-4.21,-3.75,13.37,-7.05,66.67,50,83.33,66.67,-23.73,false,leaderGrade×drawdown,2.56,표본부족
Leader_B + 낙폭_-40~-50,"leaderGrade in [B] AND drawdownFromHighPct between [-50,-40.0001]",10,cooldown,0,5,5,,-9.38,-9.38,,,0.24,20,-13.19,-9.78,14.69,-15.45,60,40,80,80,-42.24,false,leaderGrade×drawdown,5.57,표본부족
Leader_B + 낙폭_-50~-60,"leaderGrade in [B] AND drawdownFromHighPct between [-60,-50.0001]",5,cooldown,1,8,9,18.6,1.07,3.02,17.53,,1.47,62.5,1.03,-0.95,7.26,-5.69,87.5,37.5,62.5,62.5,-12.71,false,leaderGrade×drawdown,2.56,표본부족
Leader_B + 낙폭_-50~-60,"leaderGrade in [B] AND drawdownFromHighPct between [-60,-50.0001]",10,cooldown,1,4,5,13.1,3.3,5.26,9.8,,1.83,50,4.04,0.54,12.57,-8.73,100,50,75,75,-9.98,false,leaderGrade×drawdown,5.57,표본부족
Leader_B + 낙폭_-60이하,"leaderGrade in [B] AND drawdownFromHighPct between [-999,-60.0001]",5,cooldown,5,0,5,2.52,,2.52,,1.74,,,,,,,,,,,0,false,leaderGrade×drawdown,2.56,표본부족
Leader_B + 낙폭_-60이하,"leaderGrade in [B] AND drawdownFromHighPct between [-999,-60.0001]",10,cooldown,4,0,4,12.74,,12.74,,5.61,,,,,,,,,,,0,false,leaderGrade×drawdown,5.57,표본부족
Leader_C + 낙폭_0~-5,"leaderGrade in [C] AND drawdownFromHighPct between [-5,0]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×drawdown,2.56,표본부족
Leader_C + 낙폭_0~-5,"leaderGrade in [C] AND drawdownFromHighPct between [-5,0]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×drawdown,5.57,표본부족
Leader_C + 낙폭_-5~-10,"leaderGrade in [C] AND drawdownFromHighPct between [-10,-5.0001]",5,cooldown,1,9,10,11.61,3.5,4.31,8.11,,2.22,77.78,4.84,-5.84,11.62,-7.09,88.89,66.67,44.44,33.33,-13.44,false,leaderGrade×drawdown,2.56,표본부족
Leader_C + 낙폭_-5~-10,"leaderGrade in [C] AND drawdownFromHighPct between [-10,-5.0001]",10,cooldown,1,7,8,15.41,6.82,7.9,8.59,,2.51,71.43,8.96,-7.06,15.33,-8.13,85.71,71.43,42.86,42.86,-20.19,false,leaderGrade×drawdown,5.57,표본부족
Leader_C + 낙폭_-10~-15,"leaderGrade in [C] AND drawdownFromHighPct between [-15,-10.0001]",5,cooldown,19,14,33,0.91,-0.65,0.25,1.56,1.46,0.83,42.86,-1.67,-4.64,6.76,-9.38,64.29,50,85.71,71.43,-34.94,true,leaderGrade×drawdown,2.56,역효과
Leader_C + 낙폭_-10~-15,"leaderGrade in [C] AND drawdownFromHighPct between [-15,-10.0001]",10,cooldown,14,11,25,0.81,-1.48,-0.2,2.29,1.34,0.79,45.45,-2.16,-5.25,12.05,-11.51,72.73,72.73,90.91,63.64,-45.54,true,leaderGrade×drawdown,5.57,역효과
Leader_C + 낙폭_-15~-20,"leaderGrade in [C] AND drawdownFromHighPct between [-20,-15.0001]",5,cooldown,44,22,66,0.46,3.03,1.32,-2.57,1.18,1.65,59.09,6.59,-2.97,12.39,-9.07,90.91,81.82,81.82,68.18,-31.14,false,leaderGrade×drawdown,2.56,유망
Leader_C + 낙폭_-15~-20,"leaderGrade in [C] AND drawdownFromHighPct between [-20,-15.0001]",10,cooldown,35,19,54,-0.84,6.04,1.58,-6.88,0.78,2.01,52.63,12.55,-2.88,21.08,-11.36,89.47,84.21,89.47,78.95,-38.84,false,leaderGrade×drawdown,5.57,유망
Leader_C + 낙폭_-20~-30,"leaderGrade in [C] AND drawdownFromHighPct between [-30,-20.0001]",5,cooldown,73,39,112,-0.72,-1,-0.82,0.28,0.78,0.79,41.03,-2.13,-2.05,9.03,-9.1,69.23,53.85,74.36,66.67,-65.04,false,leaderGrade×drawdown,2.56,역효과
Leader_C + 낙폭_-20~-30,"leaderGrade in [C] AND drawdownFromHighPct between [-30,-20.0001]",10,cooldown,52,27,79,0.4,3.61,1.49,-3.21,1.11,1.77,51.85,0.52,-2.72,15.94,-11.9,88.89,74.07,74.07,74.07,-62.62,false,leaderGrade×drawdown,5.57,역효과
Leader_C + 낙폭_-30~-40,"leaderGrade in [C] AND drawdownFromHighPct between [-40,-30.0001]",5,cooldown,20,20,40,0.81,-5.17,-2.18,5.98,1.26,0.33,45,-3.17,-3.16,7.47,-13.24,75,65,80,65,-72.16,true,leaderGrade×drawdown,2.56,역효과
Leader_C + 낙폭_-30~-40,"leaderGrade in [C] AND drawdownFromHighPct between [-40,-30.0001]",10,cooldown,15,13,28,3.7,-1.89,1.1,5.59,2.21,0.74,61.54,4.18,-2.97,12.66,-15.13,92.31,92.31,92.31,76.92,-62.45,true,leaderGrade×drawdown,5.57,역효과
Leader_C + 낙폭_-40~-50,"leaderGrade in [C] AND drawdownFromHighPct between [-50,-40.0001]",5,cooldown,1,8,9,12.44,-2.06,-0.45,14.5,,0.77,62.5,4.89,-2.01,15.68,-17.25,100,87.5,87.5,87.5,-57.64,true,leaderGrade×drawdown,2.56,표본부족
Leader_C + 낙폭_-40~-50,"leaderGrade in [C] AND drawdownFromHighPct between [-50,-40.0001]",10,cooldown,1,6,7,11.65,4.41,5.44,7.24,,1.76,33.33,-2.31,-3.4,24.38,-20.25,100,100,83.33,83.33,-31.35,false,leaderGrade×drawdown,5.57,표본부족
Leader_C + 낙폭_-50~-60,"leaderGrade in [C] AND drawdownFromHighPct between [-60,-50.0001]",5,cooldown,0,9,9,,13.46,13.46,,,10.84,77.78,12.2,2.74,20.23,-8.55,88.89,88.89,77.78,55.56,-9.94,false,leaderGrade×drawdown,2.56,표본부족
Leader_C + 낙폭_-50~-60,"leaderGrade in [C] AND drawdownFromHighPct between [-60,-50.0001]",10,cooldown,0,7,7,,22.64,22.64,,,,100,16.26,3.31,32.46,-10.39,100,100,85.71,71.43,0,false,leaderGrade×drawdown,5.57,표본부족
Leader_C + 낙폭_-60이하,"leaderGrade in [C] AND drawdownFromHighPct between [-999,-60.0001]",5,cooldown,13,2,15,6.59,11.46,7.24,-4.87,3.41,,100,11.46,4.58,23.52,-5.56,100,100,50,50,0,false,leaderGrade×drawdown,2.56,표본부족
Leader_C + 낙폭_-60이하,"leaderGrade in [C] AND drawdownFromHighPct between [-999,-60.0001]",10,cooldown,9,0,9,10.84,,10.84,,5.8,,,,,,,,,,,0,false,leaderGrade×drawdown,5.57,표본부족
Leader_D + 낙폭_0~-5,"leaderGrade in [D] AND drawdownFromHighPct between [-5,0]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×drawdown,2.56,표본부족
Leader_D + 낙폭_0~-5,"leaderGrade in [D] AND drawdownFromHighPct between [-5,0]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×drawdown,5.57,표본부족
Leader_D + 낙폭_-5~-10,"leaderGrade in [D] AND drawdownFromHighPct between [-10,-5.0001]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×drawdown,2.56,표본부족
Leader_D + 낙폭_-5~-10,"leaderGrade in [D] AND drawdownFromHighPct between [-10,-5.0001]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderGrade×drawdown,5.57,표본부족
Leader_D + 낙폭_-10~-15,"leaderGrade in [D] AND drawdownFromHighPct between [-15,-10.0001]",5,cooldown,1,0,1,11.82,,11.82,,,,,,,,,,,,,0,false,leaderGrade×drawdown,2.56,표본부족
Leader_D + 낙폭_-10~-15,"leaderGrade in [D] AND drawdownFromHighPct between [-15,-10.0001]",10,cooldown,1,0,1,20.98,,20.98,,,,,,,,,,,,,0,false,leaderGrade×drawdown,5.57,표본부족
Leader_D + 낙폭_-15~-20,"leaderGrade in [D] AND drawdownFromHighPct between [-20,-15.0001]",5,cooldown,13,5,18,-2.6,-3.49,-2.85,0.89,0.22,0.42,20,-3.16,-4.95,3.95,-8.97,40,20,80,80,-20.53,false,leaderGrade×drawdown,2.56,역효과
Leader_D + 낙폭_-15~-20,"leaderGrade in [D] AND drawdownFromHighPct between [-20,-15.0001]",10,cooldown,10,4,14,-3.59,2.08,-1.97,-5.67,0.45,1.69,50,-1.11,-10.23,8.53,-11.73,50,50,75,75,-7.31,false,leaderGrade×drawdown,5.57,표본부족
Leader_D + 낙폭_-20~-30,"leaderGrade in [D] AND drawdownFromHighPct between [-30,-20.0001]",5,cooldown,103,25,128,0.17,-3.41,-0.53,3.58,1.07,0.37,40,-2.32,-4.37,6.36,-9.74,56,40,84,64,-63.51,true,leaderGrade×drawdown,2.56,역효과
